order_number,booked_at,click_id,state,price_amount,price_currency,profit_amount,profit_currency
40826308,2025-09-03T17:01:12.008Z,3165334220259356608,paid,17328,rub,779.76,rub
40827333,2025-09-03T21:10:26.338Z,3165459876897991840,cancelled,28472,rub,711.8,rub
40824435,2025-09-03T09:53:16.474Z,3165119562681944064,cancelled,21160,rub,529,rub
40824083,2025-09-03T08:41:41.818Z,3165082082231975168,paid,14628,rub,658.26,rub
40827520,2025-09-03T23:42:44.840Z,3165537593207635328,cancelled,5665,rub,141.63,rub
40824423,2025-09-03T09:50:53.718Z,3165109158184158432,cancelled,26682,rub,0,rub
40826816,2025-09-03T18:39:17.692Z,3165383549398833888,paid,23173,rub,579.33,rub
40825530,2025-09-03T14:02:11.393Z,3165244383083555840,paid,18226,rub,820.17,rub
40824217,2025-09-03T09:05:15.085Z,3165095340290749056,paid,9552,rub,238.8,rub
40824509,2025-09-03T10:08:04.925Z,3165126100521518304,paid,9483,rub,237.08,rub
40824474,2025-09-03T10:00:32.960Z,3165120835930032128,cancelled,4206,rub,105.15,rub
40825880,2025-09-03T15:26:16.344Z,3165286836441408544,cancelled,28236,rub,705.9,rub
40823060,2025-09-03T01:36:49.219Z,3164868260958038144,paid,9781,rub,244.53,rub
40826285,2025-09-03T16:58:30.266Z,3165331945503234304,paid,12533,rub,313.33,rub
40826710,2025-09-03T18:19:54.343Z,3165374103818057152,paid,152562,rub,6865.29,rub
40824418,2025-09-03T09:49:58.836Z,3165117368968486624,paid,13710,rub,616.95,rub
40825127,2025-09-03T12:33:36.788Z,3165199278914071552,paid,39830,rub,1792.35,rub
40826137,2025-09-03T16:19:10.943Z,3165309771457717280,paid,180209,rub,8109.4,rub
40827514,2025-09-03T23:28:55.615Z,3165528046379658240,cancelled,15597,rub,389.93,rub
40826007,2025-09-03T15:57:13.712Z,3165303281467610464,cancelled,8410,rub,210.25,rub
40827317,2025-09-03T21:04:42.219Z,3165456904908492512,cancelled,27128,rub,0,rub
40827504,2025-09-03T23:11:44.707Z,3165521706031332736,cancelled,12698,rub,317.45,rub
40824162,2025-09-03T08:57:11.980Z,3165078681055431808,paid,115644,rub,5203.98,rub
40825476,2025-09-03T13:52:37.131Z,3165239201380405824,paid,15682,rub,392.05,rub
40823813,2025-09-03T07:38:50.755Z,3165052471687010976,paid,6512,rub,162.8,rub
40826153,2025-09-03T16:25:05.343Z,3165316241777545376,paid,9744,rub,438.48,rub
40823900,2025-09-03T08:01:34.775Z,3165061151716437952,paid,115264,rub,5186.88,rub
40826240,2025-09-03T16:48:24.395Z,3165324827619683328,cancelled,13792,rub,344.8,rub
40823762,2025-09-03T07:20:05.515Z,3165040028074642624,cancelled,6323,rub,158.08,rub
40826667,2025-09-03T18:11:59.272Z,3165369587402436544,paid,11915,rub,297.88,rub
40823689,2025-09-03T07:04:54.538Z,3165033522299689632,paid,13141,rub,328.53,rub
40826288,2025-09-03T16:59:14.803Z,3165333638249344960,paid,4592,rub,206.64,rub
40824345,2025-09-03T09:32:32.023Z,3165106814606450400,cancelled,33768,rub,844.2,rub
40824326,2025-09-03T09:26:11.593Z,3165104094191972288,paid,88578,rub,2214.45,rub
40827130,2025-09-03T19:53:52.281Z,3165421667135680448,paid,12764,rub,574.38,rub
40823646,2025-09-03T06:54:41.636Z,3165028983332577152,paid,7358,rub,331.11,rub
40827412,2025-09-03T21:53:10.857Z,3165481059889326304,cancelled,23161,rub,0,rub
40825584,2025-09-03T14:14:31.882Z,3165250905317282368,paid,15804,rub,395.1,rub
40827129,2025-09-03T19:53:50.804Z,3165421648243379936,paid,18827,rub,470.68,rub
40824603,2025-09-03T10:32:06.375Z,3165138523110442208,paid,3340,rub,150.3,rub
40823735,2025-09-03T07:14:38.614Z,3165040227733732608,cancelled,58524,rub,1463.1,rub
40826577,2025-09-03T17:58:14.474Z,3165363817450236928,cancelled,45131,rub,1128.28,rub
40823878,2025-09-03T07:56:27.239Z,3165057655618548352,paid,5351,rub,240.79,rub
40827196,2025-09-03T20:14:03.985Z,3165431351571363264,paid,6922,rub,173.05,rub
40824969,2025-09-03T11:59:29.267Z,3165182693937907520,cancelled,12614,rub,315.35,rub
40824121,2025-09-03T08:48:30.326Z,3165087020561609344,paid,7359,rub,183.98,rub
40827446,2025-09-03T22:10:01.237Z,3165490600714578144,paid,5916,rub,147.9,rub
40823612,2025-09-03T06:44:10.364Z,3165023513458805888,cancelled,7359,rub,183.98,rub
40825568,2025-09-03T14:10:09.034Z,3165249259613152288,cancelled,21298,rub,532.45,rub
40825186,2025-09-03T12:45:54.274Z,3165207068043380768,paid,37404,rub,1683.18,rub
40827495,2025-09-03T23:04:28.483Z,3165517015837190368,paid,36115,rub,902.88,rub
40826293,2025-09-03T16:59:36.521Z,3165331758605193376,paid,14388,rub,359.7,rub
40826897,2025-09-03T18:54:43.646Z,3165390804573718592,paid,22048,rub,551.2,rub
40823115,2025-09-03T02:59:05.804Z,3.16491E+18,cancelled,11488,rub,0,rub
40826736,2025-09-03T18:24:16.348Z,3165376160781618912,cancelled,47336,rub,1183.4,rub
40823513,2025-09-03T06:11:11.858Z,3165007360067005376,paid,20421,rub,510.53,rub
40823547,2025-09-03T06:23:13.118Z,3164990928724724864,cancelled,50770,rub,1269.25,rub
40824972,2025-09-03T11:59:59.314Z,3165177822731962176,paid,242420,rub,10908.9,rub
40824032,2025-09-03T08:29:40.908Z,3165076545742306560,cancelled,126380,rub,3159.5,rub
40827144,2025-09-03T19:57:56.138Z,3165422283409960096,cancelled,38702,rub,967.55,rub
40824250,2025-09-03T09:11:46.051Z,3165097859585376768,paid,17954,rub,807.93,rub
40826114,2025-09-03T16:15:47.893Z,3165311745995730880,cancelled,4659,rub,0,rub
40824058,2025-09-03T08:36:39.426Z,3165080868484045472,cancelled,126380,rub,3159.5,rub
40826615,2025-09-03T18:03:37.073Z,3165365536624981440,cancelled,22596,rub,564.9,rub
40823664,2025-09-03T06:57:29.978Z,3165030862782360512,paid,11827,rub,295.68,rub
40826269,2025-09-03T16:55:50.029Z,3165331486245055488,paid,16567,rub,414.18,rub
40824678,2025-09-03T10:49:37.391Z,3165146518543197216,paid,11669,rub,291.73,rub
40824932,2025-09-03T11:50:00.424Z,3165177974565766976,paid,11563,rub,289.07,rub
40826697,2025-09-03T18:17:15.939Z,3165368826899255456,cancelled,166427,rub,4160.68,rub
40824356,2025-09-03T09:33:29.838Z,3165108980463857600,paid,52862,rub,1321.55,rub
40823588,2025-09-03T06:33:54.563Z,3165018908361880672,paid,15273,rub,381.83,rub
40823872,2025-09-03T07:55:46.403Z,3165057687857683104,paid,119373,rub,5371.78,rub
40824569,2025-09-03T10:23:15.204Z,3165134241579927552,paid,2112,rub,95.04,rub
40825802,2025-09-03T15:02:32.020Z,3165269573939162112,paid,5101,rub,204.04,rub
40826340,2025-09-03T17:08:17.605Z,3165337472570252000,paid,30750,rub,768.75,rub
40826779,2025-09-03T18:34:01.865Z,3165380116136560704,paid,22242,rub,556.05,rub
40824284,2025-09-03T09:17:31.330Z,3165101529926016736,cancelled,32834,rub,820.85,rub
40823161,2025-09-03T03:40:36.260Z,3164931784382583232,cancelled,35711,rub,0,rub
40823204,2025-09-03T04:02:50.147Z,3164942615149253056,paid,16545,rub,413.62,rub
40824819,2025-09-03T11:17:39.506Z,3165161484317133952,paid,62800,rub,2826,rub
40827290,2025-09-03T20:54:20.062Z,3165452008224304288,paid,15400,rub,385,rub
40824481,2025-09-03T10:02:10.243Z,3165124162516420608,paid,4352,rub,108.8,rub
40824071,2025-09-03T08:38:28.791Z,3165081652414526080,paid,7368,rub,184.2,rub
40823087,2025-09-03T02:30:13.605Z,3164893221119975040,cancelled,46440,rub,1161,rub
40826955,2025-09-03T19:05:57.382Z,3165398263562087584,cancelled,60670,rub,1516.75,rub
40826248,2025-09-03T16:49:27.192Z,3165328423789580448,cancelled,12617,rub,315.43,rub
40826103,2025-09-03T16:14:21.926Z,3165311179076311296,paid,19977,rub,499.43,rub
40825914,2025-09-03T15:36:36.893Z,3165291011243677952,cancelled,15568,rub,389.2,rub
40823284,2025-09-03T04:55:25.742Z,3164966013106677152,cancelled,7660,rub,191.5,rub
40826627,2025-09-03T18:05:55.455Z,3165366817070495168,cancelled,16357,rub,408.93,rub
40823666,2025-09-03T06:58:11.911Z,3165029457145260992,paid,13613,rub,612.58,rub
40824913,2025-09-03T11:46:02.384Z,3165176575060739904,paid,3499,rub,157.45,rub
40823447,2025-09-03T05:51:58.945Z,3164997444424593344,paid,14525,rub,653.62,rub
40826801,2025-09-03T18:37:11.686Z,3165383130572633536,paid,29966,rub,1348.47,rub
40823113,2025-09-03T02:58:54.761Z,3164910580721977408,cancelled,4827,rub,120.68,rub
40823846,2025-09-03T07:49:03.740Z,3165055775163022592,cancelled,23620,rub,590.5,rub
40827039,2025-09-03T19:30:30.827Z,3165403423455629024,cancelled,36943,rub,923.58,rub
40825089,2025-09-03T12:25:11.831Z,3165196620887754784,cancelled,54146,rub,1353.65,rub
40824940,2025-09-03T11:52:11.025Z,3165178704599451680,paid,4216,rub,105.4,rub
40826624,2025-09-03T18:05:31.293Z,3165367201530957984,paid,15342,rub,383.55,rub
40825339,2025-09-03T13:21:08.639Z,3165219049613224960,paid,25580,rub,1151.1,rub
40825135,2025-09-03T12:35:30.224Z,3165201379579004736,cancelled,24770,rub,0,rub
40825200,2025-09-03T12:49:26.346Z,3165207880549953472,paid,14230,rub,569.2,rub
40826983,2025-09-03T19:12:44.732Z,3165395694360430656,paid,10966,rub,274.15,rub
40827103,2025-09-03T19:47:55.997Z,3165418281794326240,cancelled,62366,rub,0,rub
40825560,2025-09-03T14:07:38.927Z,3165247022488356896,paid,25752,rub,1030.08,rub
40826099,2025-09-03T16:13:08.111Z,3165302803040130400,paid,27292,rub,682.3,rub
40826933,2025-09-03T19:01:21.490Z,3165392827409216960,paid,88805,rub,3996.22,rub
40825301,2025-09-03T13:11:12.484Z,3165218650496436256,paid,14352,rub,358.8,rub
40827067,2025-09-03T19:37:39.216Z,3165413638607523552,cancelled,13721,rub,343.03,rub
40825053,2025-09-03T12:16:10.235Z,3165191188805480384,paid,149648,rub,6734.16,rub
40823844,2025-09-03T07:47:46.594Z,3165053693739424416,cancelled,66681,rub,0,rub
40825586,2025-09-03T14:14:57.761Z,3165251674172819488,cancelled,66405,rub,1660.13,rub
40823305,2025-09-03T05:00:59.611Z,3164972481527018592,cancelled,12644,rub,0,rub
40823104,2025-09-03T02:51:24.974Z,3164906507440482432,cancelled,4827,rub,120.68,rub
40823800,2025-09-03T07:32:57.429Z,3165048543476607936,paid,6243,rub,280.94,rub
40825177,2025-09-03T12:42:29.064Z,3165203453031196256,paid,61562,rub,2770.29,rub
40826795,2025-09-03T18:36:32.491Z,3165382786340253632,cancelled,14902,rub,372.55,rub
40823164,2025-09-03T03:42:24.450Z,3164932800307464256,paid,18955,rub,852.98,rub
40826883,2025-09-03T18:51:56.191Z,3165390561924402912,paid,9379,rub,422.06,rub
40826032,2025-09-03T16:02:34.868Z,3165305164745514560,paid,5269,rub,131.72,rub
40825025,2025-09-03T12:11:26.178Z,3165188290546738784,paid,52071,rub,2343.19,rub
40823775,2025-09-03T07:23:38.764Z,3165044816931216032,cancelled,4474,rub,111.85,rub
40824870,2025-09-03T11:31:36.225Z,3165168988093286208,paid,4543,rub,181.72,rub
40826356,2025-09-03T17:12:58.341Z,3165324965636632512,paid,34030,rub,1531.35,rub
40825677,2025-09-03T14:37:36.643Z,3165243759482825728,paid,3362,rub,151.29,rub
40826634,2025-09-03T18:06:44.754Z,3165367456584194784,paid,29020,rub,725.5,rub
40823828,2025-09-03T07:43:29.684Z,3165052797198555808,paid,11078,rub,498.51,rub
40825958,2025-09-03T15:46:35.445Z,3165298010161322240,cancelled,29842,rub,746.05,rub
40823175,2025-09-03T03:48:49.854Z,3164935392582838432,paid,5641,rub,225.64,rub
40825295,2025-09-03T13:08:08.915Z,3165214928112685632,paid,14752,rub,368.8,rub
40826072,2025-09-03T16:10:35.247Z,3165309439456504832,paid,96842,rub,4357.89,rub
40825414,2025-09-03T13:35:04.985Z,3165230675490506784,cancelled,18706,rub,467.65,rub
40827406,2025-09-03T21:49:33.523Z,3165479497894046880,cancelled,13634,rub,340.85,rub
40825488,2025-09-03T13:55:18.943Z,3165240974529901952,cancelled,10068,rub,0,rub
40825631,2025-09-03T14:25:02.016Z,3165254754394661920,paid,45116,rub,2030.22,rub
40823611,2025-09-03T06:44:10.726Z,3165021828924597664,paid,298416,rub,13428.72,rub
40826963,2025-09-03T19:08:33.709Z,3165394676830228192,paid,45208,rub,1130.2,rub
40824642,2025-09-03T10:40:35.010Z,3165142100407157984,cancelled,12225,rub,305.63,rub
40825612,2025-09-03T14:20:06.552Z,3165253487237568384,cancelled,10068,rub,0,rub
40823067,2025-09-03T01:55:44.112Z,3164878474702085760,cancelled,52994,rub,1324.85,rub
40825890,2025-09-03T15:29:02.864Z,3165289162451412000,cancelled,12030,rub,300.75,rub
40824484,2025-09-03T10:03:07.325Z,3165125047541499104,cancelled,8432,rub,210.8,rub
40827197,2025-09-03T20:15:19.597Z,3165432114214653664,cancelled,17328,rub,433.2,rub
40824472,2025-09-03T10:00:11.604Z,3165123462572737760,paid,10199,rub,407.96,rub
40824945,2025-09-03T11:53:55.757Z,3165179669079470784,paid,12614,rub,315.35,rub
40825984,2025-09-03T15:52:49.760Z,3165300971507863712,cancelled,21200,rub,530,rub
40827070,2025-09-03T19:37:52.548Z,3165413928012459168,cancelled,24493,rub,612.33,rub
40824729,2025-09-03T10:59:38.745Z,3165151577074119360,cancelled,64828,rub,1620.7,rub
40826898,2025-09-03T18:54:45.572Z,3165392451853060160,paid,6616,rub,165.4,rub
40827315,2025-09-03T21:04:27.023Z,3165457160812059136,cancelled,13893,rub,0,rub
40824182,2025-09-03T08:59:19.313Z,3165092199856152288,paid,8430,rub,210.75,rub
40824404,2025-09-03T09:46:39.424Z,3165116033292377824,paid,46716,rub,1167.9,rub
40826803,2025-09-03T18:37:26.832Z,3165378624474423520,paid,38492,rub,1732.14,rub
40827156,2025-09-03T20:02:59.296Z,3165425601762749440,paid,26460,rub,661.5,rub
40825370,2025-09-03T13:28:10.138Z,3165226897764492896,cancelled,4246,rub,106.15,rub
40826334,2025-09-03T17:06:27.484Z,3165336528250261664,paid,12533,rub,313.33,rub
40827243,2025-09-03T20:34:42.883Z,3165440088507921856,paid,16773,rub,754.78,rub
40826341,2025-09-03T17:09:15.181Z,3165339430135575808,paid,34172,rub,1537.74,rub
40827015,2025-09-03T19:21:56.592Z,3165406438010965728,cancelled,12533,rub,313.33,rub
40826836,2025-09-03T18:44:05.411Z,3165387050033663712,paid,41126,rub,1850.67,rub
40825732,2025-09-03T14:45:37.477Z,3165266504611488800,paid,36870,rub,1659.15,rub
40827024,2025-09-03T19:26:47.087Z,3165407943445294240,cancelled,19733,rub,493.33,rub
40824619,2025-09-03T10:35:55.519Z,3165139166296803328,cancelled,27886,rub,697.15,rub
40823118,2025-09-03T03:01:05.345Z,3164910309058403968,cancelled,21932,rub,0,rub
40827032,2025-09-03T19:28:44.434Z,3165408489101119200,paid,196362,rub,8836.29,rub
40827167,2025-09-03T20:05:41.375Z,3165426367129577024,paid,6129,rub,153.22,rub
40824929,2025-09-03T11:49:26.773Z,3165177636639555744,paid,17839,rub,445.98,rub
40823870,2025-09-03T07:55:17.216Z,3165058817432367744,paid,11564,rub,289.1,rub
40826641,2025-09-03T18:07:55.070Z,3165368860527305088,cancelled,11298,rub,282.45,rub
40825246,2025-09-03T12:59:26.957Z,3165212845296816704,paid,17357,rub,781.06,rub
40826314,2025-09-03T17:01:44.051Z,3165330803920254208,paid,12417,rub,310.43,rub
40824287,2025-09-03T09:18:17.615Z,3165096461126409952,cancelled,3340,rub,83.5,rub
40826329,2025-09-03T17:04:32.131Z,3165335226687993088,paid,11720,rub,527.4,rub
40825590,2025-09-03T14:15:53.604Z,3165251306659996704,paid,22558,rub,1015.11,rub
40824096,2025-09-03T08:44:24.710Z,3165084835924816512,cancelled,10862,rub,271.55,rub
40826004,2025-09-03T15:57:03.728Z,3165301831566676128,paid,3961,rub,158.44,rub
40823672,2025-09-03T07:00:21.609Z,3165030734151445440,paid,7358,rub,331.11,rub
40826568,2025-09-03T17:56:04.792Z,3165359070536900832,paid,7735,rub,348.07,rub
40824495,2025-09-03T10:05:40.420Z,3165126214361548800,paid,4352,rub,108.8,rub
40824056,2025-09-03T08:36:20.988Z,3165080418645179648,paid,10696,rub,267.4,rub
40825080,2025-09-03T12:23:46.834Z,3165195505995017216,cancelled,15702,rub,0,rub
40825999,2025-09-03T15:55:14.603Z,3165301767788089504,paid,13645,rub,341.12,rub
40825589,2025-09-03T14:15:32.506Z,3165251849027304832,paid,4216,rub,105.4,rub
40826680,2025-09-03T18:13:45.178Z,3165371357582905504,cancelled,15375,rub,384.38,rub
40825793,2025-09-03T15:01:42.758Z,3165274025210133888,paid,14388,rub,359.7,rub
40824796,2025-09-03T11:11:02.008Z,3165159297759349888,cancelled,14854,rub,371.35,rub
40825276,2025-09-03T13:04:39.415Z,3165216224007399008,cancelled,15943,rub,398.58,rub
40826653,2025-09-03T18:09:58.011Z,3165369072290996448,cancelled,132816,rub,3320.4,rub
40827411,2025-09-03T21:52:53.043Z,3165482422305498048,cancelled,2618,rub,65.45,rub
40824399,2025-09-03T09:46:06.496Z,3165115729129840352,paid,21800,rub,981,rub
40826687,2025-09-03T18:15:23.040Z,3165370857059623136,paid,27238,rub,680.95,rub
40826142,2025-09-03T16:20:15.572Z,3165313635425801568,cancelled,54875,rub,1371.88,rub
40824229,2025-09-03T09:08:33.695Z,3165096798683995872,paid,33630,rub,1513.35,rub
40824683,2025-09-03T10:50:49.006Z,3165147870662165728,cancelled,4994,rub,124.85,rub
40825412,2025-09-03T13:34:51.717Z,3165231354961089952,cancelled,7274,rub,0,rub
40823091,2025-09-03T02:31:53.687Z,3164896619085028992,paid,14782,rub,369.55,rub
40823172,2025-09-03T03:45:32.092Z,3164934947774335040,paid,9831,rub,245.78,rub
40824971,2025-09-03T11:59:38.711Z,3165182078440572736,cancelled,11669,rub,291.73,rub
40824989,2025-09-03T12:03:22.590Z,3165185657345910368,cancelled,50402,rub,1260.05,rub
40824459,2025-09-03T09:57:14.844Z,3165121771739889824,paid,17857,rub,803.56,rub
40823042,2025-09-03T01:14:57.052Z,3.16484E+18,cancelled,57548,rub,1438.7,rub
40826157,2025-09-03T16:26:21.051Z,3165317999601963168,cancelled,23332,rub,583.3,rub
40823748,2025-09-03T07:17:51.775Z,3165040650921990816,cancelled,8954,rub,223.85,rub
40825204,2025-09-03T12:50:36.147Z,3165208235502446176,cancelled,25534,rub,638.35,rub
40823162,2025-09-03T03:40:51.239Z,3164932248756488256,paid,14388,rub,359.7,rub
40824759,2025-09-03T11:03:01.038Z,3165153251366995168,paid,23616,rub,944.64,rub
40825038,2025-09-03T12:13:47.543Z,3165186090927892064,paid,28158,rub,703.95,rub
40826074,2025-09-03T16:10:58.390Z,3165309863245866016,paid,2903,rub,130.63,rub
40826558,2025-09-03T17:54:09.753Z,3165362209453559968,cancelled,15402,rub,0,rub
40823710,2025-09-03T07:08:30.336Z,3165037031363467936,paid,27784,rub,694.6,rub
40823029,2025-09-03T00:55:46.893Z,3164848434190868096,cancelled,5514,rub,0,rub
40824732,2025-09-03T11:00:18.634Z,3165153039336539360,paid,9483,rub,237.08,rub
40825950,2025-09-03T15:45:08.438Z,3165296792611808288,paid,6394,rub,287.73,rub
40826923,2025-09-03T18:58:13.606Z,3165393618884153056,paid,18982,rub,474.55,rub
40826107,2025-09-03T16:15:04.853Z,3165311423780540576,cancelled,13828,rub,345.7,rub
40823158,2025-09-03T03:38:54.373Z,3164930591461148736,cancelled,16354,rub,408.85,rub
40823122,2025-09-03T03:04:40.090Z,3164913021060319296,cancelled,13230,rub,0,rub
40826008,2025-09-03T15:57:21.501Z,3165303008344776256,paid,14716,rub,367.9,rub
40823347,2025-09-03T05:15:29.667Z,3164977003313535072,cancelled,107210,rub,2680.25,rub
40824316,2025-09-03T09:23:29.502Z,3165102169576861632,paid,67704,rub,3046.68,rub
40826437,2025-09-03T17:31:25.496Z,3165350045105543904,cancelled,22868,rub,0,rub
40826513,2025-09-03T17:44:48.826Z,3165354164952259296,paid,11720,rub,527.4,rub
40826006,2025-09-03T15:57:07.434Z,3165292897531238656,paid,39747,rub,1589.88,rub
40824366,2025-09-03T09:36:44.233Z,3165111610418294720,cancelled,7478,rub,0,rub
40824887,2025-09-03T11:36:01.851Z,3165171349342128160,paid,94704,rub,4261.68,rub
40824845,2025-09-03T11:25:38.701Z,3165164303154939904,paid,158826,rub,7147.17,rub
40824414,2025-09-03T09:48:28.591Z,3165115378748032224,paid,67912,rub,3056.04,rub
40826178,2025-09-03T16:33:23.289Z,3165321486047204704,paid,19788,rub,494.7,rub
40823053,2025-09-03T01:27:04.842Z,3164863579636455808,cancelled,49415,rub,1235.38,rub
40827347,2025-09-03T21:19:15.926Z,3165461413791640736,paid,104956,rub,4723.02,rub
40823659,2025-09-03T06:56:51.088Z,3165030578914888832,paid,15132,rub,680.94,rub
40826591,2025-09-03T18:00:41.861Z,3165365037108320992,paid,7167,rub,179.18,rub
40823810,2025-09-03T07:36:57.654Z,3165051149936229632,paid,6512,rub,162.8,rub
40824224,2025-09-03T09:07:47.548Z,3165095739891974976,paid,9344,rub,233.6,rub
40826135,2025-09-03T16:18:34.397Z,3165314073923507552,cancelled,23332,rub,583.3,rub
40823160,2025-09-03T03:40:33.753Z,3164931236654155840,cancelled,13678,rub,0,rub
40825105,2025-09-03T12:28:24.081Z,3165195564191582240,cancelled,51339,rub,0,rub
40825513,2025-09-03T14:00:14.761Z,3165244271924843072,paid,3689,rub,92.23,rub
40825358,2025-09-03T13:24:57.843Z,3165226471532942752,cancelled,5657,rub,141.43,rub
40825739,2025-09-03T14:46:51.958Z,3165267261767246880,cancelled,7359,rub,183.98,rub
40827025,2025-09-03T19:26:48.369Z,3165408560301583520,cancelled,11684,rub,292.1,rub
40824009,2025-09-03T08:24:54.974Z,3165075298968665344,paid,6688,rub,300.96,rub
40823551,2025-09-03T06:24:56.425Z,3165014140404655520,cancelled,25832,rub,645.8,rub
40825419,2025-09-03T13:36:50.341Z,3165229325805422624,cancelled,3892,rub,97.3,rub
40826448,2025-09-03T17:33:26.273Z,3165350798327044832,cancelled,52934,rub,1323.35,rub
40827154,2025-09-03T20:01:35Z,3165421324755463168,paid,21394,rub,962.73,rub
40825119,2025-09-03T12:31:58.377Z,3165197300140214080,paid,13758,rub,619.11,rub
40825731,2025-09-03T14:45:31.117Z,3165263686435312192,paid,18409,rub,828.4,rub
40823577,2025-09-03T06:32:02.499Z,3165016904415472576,cancelled,6737,rub,168.43,rub
40825987,2025-09-03T15:53:06.455Z,3165301348380005728,cancelled,8410,rub,210.25,rub
40826230,2025-09-03T16:46:41.270Z,3165327297280783616,cancelled,12437,rub,310.93,rub
40823124,2025-09-03T03:08:47.019Z,3164916444115699776,cancelled,43830,rub,1095.75,rub
